rhoS_pop	0.00226	nan	nan	0.00001	-0.00004	0.00007	-0.00036	-0.00037
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00001	nan	nan	0.00117	0.00004	0.00003	-0.00014	-0.00015
omega_deltaSC	-0.00004	nan	nan	0.00004	0.00516	0.00005	-0.00003	0.00038
b1	0.00007	nan	nan	0.00003	0.00005	0.00054	-0.00020	-0.00023
b2	-0.00036	nan	nan	-0.00014	-0.00003	-0.00020	0.00566	0.00102
b3	-0.00037	nan	nan	-0.00015	0.00038	-0.00023	0.00102	0.01847
