rhoS_pop	0.00228	nan	nan	0.00003	-0.00002	0.00008	-0.00035	-0.00036
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00003	nan	nan	0.00120	-0.00009	0.00003	-0.00016	-0.00017
omega_deltaSC	-0.00002	nan	nan	-0.00009	0.00115	-0.00003	0.00015	0.00019
b1	0.00008	nan	nan	0.00003	-0.00003	0.00057	-0.00023	-0.00026
b2	-0.00035	nan	nan	-0.00016	0.00015	-0.00023	0.00507	0.00099
b3	-0.00036	nan	nan	-0.00017	0.00019	-0.00026	0.00099	0.01576
