rhoS_pop	1.00000	nan	nan	0.00433	0.00709	-0.02051	-0.02563	-0.00120	-0.00400
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00433	nan	nan	1.00000	-0.01733	-0.01031	-0.00946	-0.02027	0.01224
omega_deltaSC	0.00709	nan	nan	-0.01733	1.00000	0.01198	0.00882	0.04595	-0.33233
omega_deltaCB	-0.02051	nan	nan	-0.01031	0.01198	1.00000	0.01312	0.01284	-0.04074
b1	-0.02563	nan	nan	-0.00946	0.00882	0.01312	1.00000	0.01340	-0.00189
b2	-0.00120	nan	nan	-0.02027	0.04595	0.01284	0.01340	1.00000	-0.03645
b3	-0.00400	nan	nan	0.01224	-0.33233	-0.04074	-0.00189	-0.03645	1.00000
