rhoS_pop	1.00000	nan	nan	-0.00210	0.01709	-0.02572	-0.01685	-0.01338
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	-0.00210	nan	nan	1.00000	-0.04404	0.02947	-0.03680	-0.00252
omega_deltaSC	0.01709	nan	nan	-0.04404	1.00000	-0.04781	0.03752	-0.22483
b1	-0.02572	nan	nan	0.02947	-0.04781	1.00000	-0.05565	-0.00802
b2	-0.01685	nan	nan	-0.03680	0.03752	-0.05565	1.00000	0.00961
b3	-0.01338	nan	nan	-0.00252	-0.22483	-0.00802	0.00961	1.00000
