rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	1	0.59451390468187248	-0.50245546947635211	3.31644195950525722	0.07346892201275065	0.08574659043502991	0.15412364866366540	-0.01902488964917770	-0.50245546947635211	0.00000000000000000	0.07346892201275065	0.08574659043502991	-0.10406288406739522
2	1	0.61261509682429804	-0.43310474194060999	3.31644195950525722	-0.27141393662229868	0.10744137457795505	0.29481357458684626	-0.00092369750675214	-0.43310474194060999	0.00000000000000000	-0.27141393662229868	0.10744137457795505	0.03662704185578564
3	1	0.58963584083132470	-0.49749475379415697	3.31644195950525722	-0.04802011772300474	-0.01932313920768446	0.23125044664416533	-0.02390295349972549	-0.49749475379415697	0.00000000000000000	-0.04802011772300474	-0.01932313920768446	-0.02693608608689529
4	1	0.63083079061283009	-0.64343085656788079	3.31644195950525722	-0.11116087969642459	-0.02177171547223403	0.32717704708541462	0.01729199628177991	-0.64343085656788079	0.00000000000000000	-0.11116087969642459	-0.02177171547223403	0.06899051435435399
5	1	0.58542027683315001	-0.37868884206238584	3.31644195950525722	-0.16508760384182497	-0.09262488248299217	0.24881995301296872	-0.02811851749790018	-0.37868884206238584	0.00000000000000000	-0.16508760384182497	-0.09262488248299217	-0.00936657971809191
6	1	0.64587679666135334	-0.28024200899247875	3.31644195950525722	-0.16061080796002189	0.09809031581901453	0.26835732375514904	0.03233800233030315	-0.28024200899247875	0.00000000000000000	-0.16061080796002189	0.09809031581901453	0.01017079102408841
7	1	0.57094010523082972	-0.13497375686876556	3.31644195950525722	0.26698963446387247	0.08365074051058823	0.19595957184667698	-0.04259868910022047	-0.13497375686876556	0.00000000000000000	0.26698963446387247	0.08365074051058823	-0.06222696088438365
8	1	0.60856644582983677	-0.10450921264519603	3.31644195950525722	-0.02771518768584882	0.03193466533700199	0.23314866675817364	-0.00497234850121342	-0.10450921264519603	0.00000000000000000	-0.02771518768584882	0.03193466533700199	-0.02503786597288699
9	1	0.63398349574371871	-0.38032360123648457	3.31644195950525722	-0.13214584401465426	0.11770050793555206	0.19770749887530736	0.02044470141266852	-0.38032360123648457	0.00000000000000000	-0.13214584401465426	0.11770050793555206	-0.06047903385575326
10	1	0.61111858309507361	-0.49608460849515246	3.31644195950525722	-0.03658262756984502	-0.02301899485560586	0.26401824300924881	-0.00242021123597658	-0.49608460849515246	0.00000000000000000	-0.03658262756984502	-0.02301899485560586	0.00583171027818818
1	2	0.74671145026649810	0.24253766927394685	3.31644195950525722	-0.01456116807801720	-0.03557241402487134	0.29398336536943653	0.13317265593544791	0.24253766927394685	0.00000000000000000	-0.01456116807801720	-0.03557241402487134	0.03579683263837591
2	2	0.73067913763362435	0.00026541741550558	3.31644195950525722	-0.06501305646560214	-0.06799656426557517	0.28635770874803385	0.11714034330257417	0.00026541741550558	0.00000000000000000	-0.06501305646560214	-0.06799656426557517	0.02817117601697322
3	2	0.71063486983272539	-0.05116164129169322	3.31644195950525722	0.14352339283483392	0.00700088528529369	0.26192628834336007	0.09709607550167521	-0.05116164129169322	0.00000000000000000	0.14352339283483392	0.00700088528529369	0.00373975561229944
4	2	0.74206581659627835	0.15203919542077365	3.31644195950525722	-0.11520480939254592	0.01240156566978601	0.43609520077829800	0.12852702226522816	0.15203919542077365	0.00000000000000000	-0.11520480939254592	0.01240156566978601	0.17790866804723737
5	2	0.76196152826167662	0.17096393210923594	3.31644195950525722	0.10693668519476014	0.02628478279065857	0.29610275266522562	0.14842273393062644	0.17096393210923594	0.00000000000000000	0.10693668519476014	0.02628478279065857	0.03791621993416500
6	2	0.77917791468163888	0.02028129318577244	3.31644195950525722	0.01927404042852513	0.01388936887133219	0.36691700718370651	0.16563912035058870	0.02028129318577244	0.00000000000000000	0.01927404042852513	0.01388936887133219	0.10873047445264589
7	2	0.68434882694702714	0.23335165913563455	3.31644195950525722	0.04579928931571212	-0.07494962490988916	0.32441079813397455	0.07081003261597696	0.23335165913563455	0.00000000000000000	0.04579928931571212	-0.07494962490988916	0.06622426540291393
8	2	0.74165681988951471	0.03323542521729544	3.31644195950525722	0.07449933379278109	-0.02938637313306568	0.25169908840252475	0.12811802555846452	0.03323542521729544	0.00000000000000000	0.07449933379278109	-0.02938637313306568	-0.00648744432853587
9	2	0.76225902300924275	0.06446640864412943	3.31644195950525722	-0.00433282520773823	-0.03258895444505847	0.29408241798389501	0.14872022867819257	0.06446640864412943	0.00000000000000000	-0.00433282520773823	-0.03258895444505847	0.03589588525283438
10	2	0.79700368760029983	-0.00337018604961007	3.31644195950525722	0.04773529685387026	0.01789187430315150	0.28271427236378771	0.18346489326924964	-0.00337018604961007	0.00000000000000000	0.04773529685387026	0.01789187430315150	0.02452773963272709
1	3	0.58500827040901038	-0.16969650443852868	3.31644195950525722	0.04651839504316243	-0.02345560287789622	0.25192659645821747	-0.02853052392203981	-0.16969650443852868	0.00000000000000000	0.04651839504316243	-0.02345560287789622	-0.00625993627284316
2	3	0.63878398486875532	0.45863577393069044	3.31644195950525722	-0.12685058355885398	0.03254833532872570	0.26648894791755312	0.02524519053770513	0.45863577393069044	0.00000000000000000	-0.12685058355885398	0.03254833532872570	0.00830241518649250
3	3	0.59465589343814595	-0.03075159770452634	3.31644195950525722	0.14653750485271225	0.07871692893677434	0.17611516740179381	-0.01888290089290423	-0.03075159770452634	0.00000000000000000	0.14653750485271225	0.07871692893677434	-0.08207136532926682
4	3	0.56257230484373122	0.26231579324229759	3.31644195950525722	-0.06687216867566531	-0.05001167557180224	0.20083398960263182	-0.05096648948731897	0.26231579324229759	0.00000000000000000	-0.06687216867566531	-0.05001167557180224	-0.05735254312842880
5	3	0.52063375174064863	0.03391764353639359	3.31644195950525722	0.00255840637584673	-0.08549832032871758	0.25167655749021839	-0.09290504259040155	0.03391764353639359	0.00000000000000000	0.00255840637584673	-0.08549832032871758	-0.00650997524084224
6	3	0.55491432768643600	0.10487507014556065	3.31644195950525722	-0.27969046371433015	-0.02950057238841057	0.26002036887950969	-0.05862446664461418	0.10487507014556065	0.00000000000000000	-0.27969046371433015	-0.02950057238841057	0.00183383614844906
7	3	0.52534923793355837	-0.18081521201460349	3.31644195950525722	0.20974047975623761	0.06564334445167866	0.27381267554199706	-0.08818955639749182	-0.18081521201460349	0.00000000000000000	0.20974047975623761	0.06564334445167866	0.01562614281093644
8	3	0.59629369829357248	0.09805612310438708	3.31644195950525722	-0.16480936680909475	0.01275743846777578	0.23822942438436057	-0.01724509603747770	0.09805612310438708	0.00000000000000000	-0.16480936680909475	0.01275743846777578	-0.01995710834670006
9	3	0.58039087457800387	-0.10322892004799361	3.31644195950525722	0.05747731768910311	0.03561965956071243	0.23809744016505763	-0.03314791975304632	-0.10322892004799361	0.00000000000000000	0.05747731768910311	0.03561965956071243	-0.02008909256600300
10	3	0.59879878492056104	-0.02897321497586475	3.31644195950525722	-0.01784514268590680	0.00879638439706177	0.23706228518618097	-0.01474000941048914	-0.02897321497586475	0.00000000000000000	-0.01784514268590680	0.00879638439706177	-0.02112424754487965
1	4	0.71423451007906913	0.32377828114571383	3.31644195950525722	0.02964653292699400	-0.02533086782737223	0.21095694162551612	0.10069571574801894	0.32377828114571383	0.00000000000000000	0.02964653292699400	-0.02533086782737223	-0.04722959110554451
2	4	0.76377544615513304	0.62136799963458955	3.31644195950525722	-0.02434852471261377	-0.04314476170319092	0.25766858947055077	0.15023665182408286	0.62136799963458955	0.00000000000000000	-0.02434852471261377	-0.04314476170319092	-0.00051794326050986
3	4	0.73429867859173747	0.61984948059233913	3.31644195950525722	0.00912414834795831	0.06517871993034215	0.28598878839958142	0.12075988426068729	0.61984948059233913	0.00000000000000000	0.00912414834795831	0.06517871993034215	0.02780225566852079
4	4	0.73724709054236670	0.32017697229766590	3.31644195950525722	-0.10657354718948471	-0.03946745951032657	0.29146247699215339	0.12370829621131652	0.32017697229766590	0.00000000000000000	-0.10657354718948471	-0.03946745951032657	0.03327594426109276
5	4	0.74932002814084386	0.41814628199011605	3.31644195950525722	0.16584374376969621	0.08080855397570832	0.18885621464982799	0.13578123380979368	0.41814628199011605	0.00000000000000000	0.16584374376969621	0.08080855397570832	-0.06933031808123263
6	4	0.75233834948446576	0.21908787661692300	3.31644195950525722	0.24247759109074454	0.06360414386572437	0.15859581051469634	0.13879955515341558	0.21908787661692300	0.00000000000000000	0.24247759109074454	0.06360414386572437	-0.09959072221636428
7	4	0.79634143743885555	0.57577201955707613	3.31644195950525722	-0.22079892987028688	-0.05190757913177231	0.27746904188928445	0.18280264310780536	0.57577201955707613	0.00000000000000000	-0.22079892987028688	-0.05190757913177231	0.01928250915822383
8	4	0.71884873605615962	0.46393803363396369	3.31644195950525722	0.06770314777913317	-0.01666257308115004	0.15689298825495832	0.10530994172510943	0.46393803363396369	0.00000000000000000	0.06770314777913317	-0.01666257308115004	-0.10129354447610231
9	4	0.76972274123454443	0.33491113568771530	3.31644195950525722	-0.08956365804237509	0.01368861291325135	0.22931935230300990	0.15618394690349424	0.33491113568771530	0.00000000000000000	-0.08956365804237509	0.01368861291325135	-0.02886718042805073
