rhoS_pop	0.00219	nan	-0.00100	-0.00002	-0.00056	0.00174	-0.00274	-0.00002	-0.00001	0.00002
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00100	nan	0.01914	0.00012	0.01060	-0.02994	0.04739	0.00000	0.00001	-0.00042
omega_rhoS	-0.00002	nan	0.00012	0.00113	-0.00001	-0.00026	0.00026	0.00000	-0.00001	0.00001
omega_deltaSC	-0.00056	nan	0.01060	-0.00001	0.02336	-0.01955	0.03156	0.00001	0.00020	-0.00201
omega_deltaCB	0.00174	nan	-0.02994	-0.00026	-0.01955	0.06127	-0.09455	0.00004	-0.00009	0.00045
omega_rhoB	-0.00274	nan	0.04739	0.00026	0.03156	-0.09455	0.15153	-0.00003	0.00008	-0.00117
b1	-0.00002	nan	0.00000	0.00000	0.00001	0.00004	-0.00003	0.00047	0.00000	-0.00000
b2	-0.00001	nan	0.00001	-0.00001	0.00020	-0.00009	0.00008	0.00000	0.00055	-0.00001
b3	0.00002	nan	-0.00042	0.00001	-0.00201	0.00045	-0.00117	-0.00000	-0.00001	0.00217
