rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG139	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	21052.448291	23199.645773
2	AG139	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	22582.576655	24835.043970
3	AG139	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	20690.155726	22379.071155
4	AG139	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	20516.447593	20747.135278
5	AG139	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	19193.674016	21129.612210
6	AG139	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	20608.699936	22094.143414
7	AG139	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	18977.370281	22393.901779
8	AG139	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	29487.847462	24073.294487
9	AG139	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	25995.770907	22394.127117
10	AG139	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	19399.344293	23209.445536
1	AG142	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	31553.900526	27697.012770
2	AG142	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	30903.425596	28860.428749
3	AG142	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	31736.729889	28478.488290
4	AG142	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	28118.136019	29422.137726
5	AG142	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	26831.395598	30886.780203
6	AG142	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	29501.355009	31847.416056
7	AG142	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	34450.097359	28924.523704
8	AG142	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	27272.654838	32093.054425
9	AG142	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	31517.115019	30043.339539
10	AG142	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	28910.789889	32592.276393
1	GD14	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	27832.939897	32738.248043
2	GD14	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	20721.396627	27458.516441
3	GD14	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	23295.748912	26804.391893
4	GD14	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	23602.501386	25404.419762
5	GD14	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	21764.421832	28403.208677
6	GD14	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	22025.041436	30574.581289
7	GD14	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	22702.980433	29851.413353
8	GD14	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	21943.941408	25607.609979
9	GD14	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	23564.697410	26846.839644
10	GD14	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	22243.772924	28243.334549
1	GD15	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	19482.188279	20801.374856
2	GD15	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	23967.594016	21005.151374
3	GD15	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	21007.522652	23772.464154
4	GD15	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	23369.725047	20682.929646
5	GD15	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	23333.130718	20656.370873
6	GD15	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	22888.082583	19606.506895
7	GD15	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	21136.213462	20365.064887
8	GD15	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	23901.409190	21390.256317
9	GD15	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	22402.373393	19394.506161
10	GD15	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	23457.778507	20163.069031
1	GD16	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	16366.680117	19998.743594
2	GD16	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	14880.731838	19487.783272
3	GD16	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	20313.582273	18434.703535
4	GD16	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	15621.550897	18081.856906
5	GD16	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	18304.378178	16900.501926
6	GD16	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	18506.471046	20706.927156
7	GD16	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	19188.452045	18103.760301
8	GD16	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	19335.049088	19110.462828
9	GD16	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	18010.686324	22485.838365
10	GD16	0.648142	0.000000	3.072904	0.000000	0.000000	0.222805	20146.833183	18621.350368
