rhoS_pop	0.00214	nan	-0.00012	0.00000	0.00005	0.00017	-0.00006	0.00007	-0.00002	-0.00001	-0.00000
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00012	nan	0.00367	0.00001	-0.00017	-0.00753	0.00148	0.00073	0.00001	-0.00006	-0.00005
omega_rhoS	0.00000	nan	0.00001	0.00115	-0.00001	-0.00017	0.00002	-0.00014	-0.00000	-0.00001	-0.00000
omega_deltaSC	0.00005	nan	-0.00017	-0.00001	0.01815	0.02011	-0.00284	-0.00165	0.00003	0.00027	-0.00213
omega_rhoC	0.00017	nan	-0.00753	-0.00017	0.02011	0.20701	-0.03288	-0.01315	-0.00005	0.00173	-0.00281
omega_deltaCB	-0.00006	nan	0.00148	0.00002	-0.00284	-0.03288	0.00789	-0.00129	-0.00000	-0.00028	0.00015
omega_rhoB	0.00007	nan	0.00073	-0.00014	-0.00165	-0.01315	-0.00129	0.01393	0.00007	-0.00017	0.00035
b1	-0.00002	nan	0.00001	-0.00000	0.00003	-0.00005	-0.00000	0.00007	0.00046	0.00000	-0.00000
b2	-0.00001	nan	-0.00006	-0.00001	0.00027	0.00173	-0.00028	-0.00017	0.00000	0.00055	-0.00003
b3	-0.00000	nan	-0.00005	-0.00000	-0.00213	-0.00281	0.00015	0.00035	-0.00000	-0.00003	0.00227
