rhoS_pop	1.00000	nan	-0.04346	0.00023	0.00846	0.00826	-0.01434	0.01205	-0.02271	-0.00990	-0.00085
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.04346	nan	1.00000	0.00576	-0.02118	-0.27323	0.27524	0.10170	0.00821	-0.04152	-0.01579
omega_rhoS	0.00023	nan	0.00576	1.00000	-0.00168	-0.01107	0.00675	-0.03436	-0.00259	-0.01594	-0.00023
omega_deltaSC	0.00846	nan	-0.02118	-0.00168	1.00000	0.32816	-0.23740	-0.10376	0.01031	0.08483	-0.33084
omega_rhoC	0.00826	nan	-0.27323	-0.01107	0.32816	1.00000	-0.81352	-0.24486	-0.00530	0.16173	-0.12975
omega_deltaCB	-0.01434	nan	0.27524	0.00675	-0.23740	-0.81352	1.00000	-0.12345	-0.00097	-0.13262	0.03450
omega_rhoB	0.01205	nan	0.10170	-0.03436	-0.10376	-0.24486	-0.12345	1.00000	0.02613	-0.06016	0.06236
b1	-0.02271	nan	0.00821	-0.00259	0.01031	-0.00530	-0.00097	0.02613	1.00000	0.00576	-0.00475
b2	-0.00990	nan	-0.04152	-0.01594	0.08483	0.16173	-0.13262	-0.06016	0.00576	1.00000	-0.02834
b3	-0.00085	nan	-0.01579	-0.00023	-0.33084	-0.12975	0.03450	0.06236	-0.00475	-0.02834	1.00000
