rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
7	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.166078	0.251335
8	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.255909	0.258973
9	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.139736	0.255930
10	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.233610	0.309001
1	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.012112	0.139730
2	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.044122	0.198324
3	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.013556	0.248418
4	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.017623	0.186928
5	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.161025	0.238814
6	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041732	0.125608
7	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.069780	0.157863
8	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.059656	0.074280
9	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.105185	0.144704
10	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008068	0.210133
1	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.228046	-0.128258
2	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.055154	-0.090485
3	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.174290	-0.199233
4	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.067985	-0.052361
5	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011939	-0.163834
6	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.075980	-0.119794
7	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.152538	-0.049468
8	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.090701	-0.158346
9	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.064089	-0.094568
10	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.063625	-0.144816
1	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.289737	-0.318582
2	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.487213	-0.221267
3	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.458608	-0.221518
4	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.148092	-0.274386
5	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.381309	-0.294317
6	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.169543	-0.180878
7	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.458262	-0.225663
8	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.178674	-0.256451
9	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.122566	-0.332100
10	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.393842	-0.292183
