rhoS_pop	1.00000	nan	nan	0.00783	0.02549	0.00508	0.01044	-0.03683	-0.00507	-0.01440
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00783	nan	nan	1.00000	0.00359	-0.02786	0.00142	-0.00229	-0.01313	0.00225
omega_deltaSC	0.02549	nan	nan	0.00359	1.00000	-0.27776	0.24284	-0.01002	0.07956	-0.43577
omega_rhoC	0.00508	nan	nan	-0.02786	-0.27776	1.00000	-0.81720	0.00453	-0.09901	0.16592
omega_deltaCB	0.01044	nan	nan	0.00142	0.24284	-0.81720	1.00000	0.00333	0.09649	-0.20390
b1	-0.03683	nan	nan	-0.00229	-0.01002	0.00453	0.00333	1.00000	0.00825	0.00541
b2	-0.00507	nan	nan	-0.01313	0.07956	-0.09901	0.09649	0.00825	1.00000	-0.04659
b3	-0.01440	nan	nan	0.00225	-0.43577	0.16592	-0.20390	0.00541	-0.04659	1.00000
