parameter	value	se_sa	rse_sa
rhoS_pop	0.61374047642934693	0.04640410406928732	7.56086747598262843
deltaSC_pop	0.40776126694046488	0.07529740521618403	18.46605141806610462
rhoC_pop	3.17568931438041391	0.28334321698397796	8.92225872666196373
deltaCB_pop	3.68124349004628870	0.52159574048953983	14.16900951811207676
rhoB_pop	0.28041518453015013	0.09374652782505903	33.43133075412306709
omega_rhoS	0.11918779417305048	0.03391186894449649	28.45246795595475220
omega_deltaSC	0.26997583275505305	0.14515167828582787	53.76469323368022657
omega_rhoC	0.08730896087426179	0.14703207105929159	168.40433053720587964
omega_deltaCB	0.08884773168218897	0.04890962321363398	55.04881473911476064
omega_rhoB	0.03546105218402228	0.06091226623564571	171.77230365175401516
b1	0.16369033402917771	0.02163780150284650	13.21874112553864933
b2	0.17981614961844661	0.02418715790049197	13.45104872494206028
b3	0.26957288161357251	0.04626231122052295	17.16133720261931828
