rhoS_pop	1.00000	0.00026	0.05192	0.08709	0.00600	0.00690	0.02144	nan	-0.05730	0.01008	-0.03126	-0.00933	-0.00523
deltaSC_pop	0.00026	1.00000	-0.32346	-0.03994	0.13998	0.01558	-0.18131	nan	-0.02663	0.05066	-0.00243	0.00820	0.02468
rhoC_pop	0.05192	-0.32346	1.00000	0.73804	-0.35925	-0.02038	0.11351	nan	-0.51209	0.02456	-0.04959	-0.15805	-0.03518
deltaCB_pop	0.08709	-0.03994	0.73804	1.00000	0.21069	-0.01665	0.05323	nan	-0.62381	0.01399	-0.06510	-0.03304	-0.00926
rhoB_pop	0.00600	0.13998	-0.35925	0.21069	1.00000	0.00082	0.02505	nan	-0.06244	-0.07993	0.00589	0.16809	-0.01933
omega_rhoS	0.00690	0.01558	-0.02038	-0.01665	0.00082	1.00000	0.00111	nan	-0.01716	-0.00902	-0.00483	-0.01271	0.00087
omega_deltaSC	0.02144	-0.18131	0.11351	0.05323	0.02505	0.00111	1.00000	nan	0.06519	-0.00584	0.02359	0.01562	-0.35398
omega_rhoC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_deltaCB	-0.05730	-0.02663	-0.51209	-0.62381	-0.06244	-0.01716	0.06519	nan	1.00000	-0.20914	0.05517	0.05530	-0.04114
omega_rhoB	0.01008	0.05066	0.02456	0.01399	-0.07993	-0.00902	-0.00584	nan	-0.20914	1.00000	-0.00759	-0.06771	-0.06704
b1	-0.03126	-0.00243	-0.04959	-0.06510	0.00589	-0.00483	0.02359	nan	0.05517	-0.00759	1.00000	0.01716	-0.01006
b2	-0.00933	0.00820	-0.15805	-0.03304	0.16809	-0.01271	0.01562	nan	0.05530	-0.06771	0.01716	1.00000	0.01351
b3	-0.00523	0.02468	-0.03518	-0.00926	-0.01933	0.00087	-0.35398	nan	-0.04114	-0.06704	-0.01006	0.01351	1.00000
