rhoS_pop	0.00212	0.00000	0.00111	0.00232	0.00003	0.00001	0.00015	nan	-0.00012	0.00003	-0.00003	-0.00001	-0.00001
deltaSC_pop	0.00000	0.00192	-0.00655	-0.00101	0.00071	0.00002	-0.00119	nan	-0.00005	0.00014	-0.00000	0.00001	0.00005
rhoC_pop	0.00111	-0.00655	0.21370	0.19691	-0.01930	-0.00032	0.00787	nan	-0.01108	0.00072	-0.00049	-0.00171	-0.00077
deltaCB_pop	0.00232	-0.00101	0.19691	0.33311	0.01413	-0.00032	0.00461	nan	-0.01685	0.00051	-0.00081	-0.00045	-0.00025
rhoB_pop	0.00003	0.00071	-0.01930	0.01413	0.01351	0.00000	0.00044	nan	-0.00034	-0.00059	0.00001	0.00046	-0.00011
omega_rhoS	0.00001	0.00002	-0.00032	-0.00032	0.00000	0.00113	0.00001	nan	-0.00003	-0.00002	-0.00000	-0.00001	0.00000
omega_deltaSC	0.00015	-0.00119	0.00787	0.00461	0.00044	0.00001	0.02248	nan	0.00046	-0.00006	0.00008	0.00005	-0.00250
omega_rhoC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_deltaCB	-0.00012	-0.00005	-0.01108	-0.01685	-0.00034	-0.00003	0.00046	nan	0.00219	-0.00062	0.00006	0.00006	-0.00009
omega_rhoB	0.00003	0.00014	0.00072	0.00051	-0.00059	-0.00002	-0.00006	nan	-0.00062	0.00399	-0.00001	-0.00010	-0.00020
b1	-0.00003	-0.00000	-0.00049	-0.00081	0.00001	-0.00000	0.00008	nan	0.00006	-0.00001	0.00047	0.00001	-0.00001
b2	-0.00001	0.00001	-0.00171	-0.00045	0.00046	-0.00001	0.00005	nan	0.00006	-0.00010	0.00001	0.00055	0.00001
b3	-0.00001	0.00005	-0.00077	-0.00025	-0.00011	0.00000	-0.00250	nan	-0.00009	-0.00020	-0.00001	0.00001	0.00222
