rhoS_pop	0.00210	0.00000	nan	0.00025	-0.00015	0.00001	0.00003	nan	-0.00003	0.00006	-0.00004	-0.00001	0.00002
deltaSC_pop	0.00000	0.00111	nan	-0.00094	-0.00137	0.00001	-0.00095	nan	-0.00035	0.00031	0.00000	-0.00008	-0.00000
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
deltaCB_pop	0.00025	-0.00094	nan	0.28307	0.06427	0.00127	-0.03605	nan	0.03744	-0.02913	0.00050	0.00250	0.00872
rhoB_pop	-0.00015	-0.00137	nan	0.06427	0.02054	0.00026	-0.00648	nan	0.00921	-0.00763	0.00017	0.00065	0.00164
omega_rhoS	0.00001	0.00001	nan	0.00127	0.00026	0.00112	-0.00029	nan	0.00021	-0.00019	0.00000	0.00000	0.00005
omega_deltaSC	0.00003	-0.00095	nan	-0.03605	-0.00648	-0.00029	0.03132	nan	-0.00768	0.00495	-0.00018	-0.00010	-0.00432
omega_rhoC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_deltaCB	-0.00003	-0.00035	nan	0.03744	0.00921	0.00021	-0.00768	nan	0.00814	-0.00574	0.00012	0.00030	0.00160
omega_rhoB	0.00006	0.00031	nan	-0.02913	-0.00763	-0.00019	0.00495	nan	-0.00574	0.00783	-0.00011	-0.00032	-0.00131
b1	-0.00004	0.00000	nan	0.00050	0.00017	0.00000	-0.00018	nan	0.00012	-0.00011	0.00047	0.00001	0.00003
b2	-0.00001	-0.00008	nan	0.00250	0.00065	0.00000	-0.00010	nan	0.00030	-0.00032	0.00001	0.00054	0.00008
b3	0.00002	-0.00000	nan	0.00872	0.00164	0.00005	-0.00432	nan	0.00160	-0.00131	0.00003	0.00008	0.00276
