rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	1	0.63883046855866987	0.12917335792433776	4.07515823576218850	0.00000000000000000	0.12657759931139106	0.24968249842519874	22999.94820892019924941	23367.94035667986099725	0.00803467582450257	0.12917335792433776	0.00000000000000000	0.00000000000000000	0.12657759931139106	0.00000000000000000	-0.02738288880015283	-0.04199143718141229
2	1	0.61063840268784908	-0.00732321569168221	4.07515823576218850	0.00000000000000000	0.11507812852331954	0.24968249842519874	23405.40373021143022925	23659.32789085401964257	-0.02015739004631822	-0.00732321569168221	0.00000000000000000	0.00000000000000000	0.11507812852331954	0.00000000000000000	-0.00990792859543355	-0.02959899874657701
3	1	0.59170203754597694	-0.45333885417462594	4.07515823576218850	0.00000000000000000	0.04099895161127716	0.24968249842519874	23504.92625071490692790	24090.20124660241344827	-0.03909375518819036	-0.45333885417462594	0.00000000000000000	0.00000000000000000	0.04099895161127716	0.00000000000000000	-0.00566482606939367	-0.01155127937368405
4	1	0.62636827662564276	-0.18269523983865682	4.07515823576218850	0.00000000000000000	0.12128640925046651	0.24968249842519874	23185.38420876216696342	24356.20271011539807660	-0.00442751610852454	-0.18269523983865682	0.00000000000000000	0.00000000000000000	0.12128640925046651	0.00000000000000000	-0.01935276379777129	-0.00056990140173063
5	1	0.62184653744062146	0.02442057707041684	4.07515823576218850	0.00000000000000000	0.11396708320941576	0.24968249842519874	22931.99561835144413635	26424.96053550101350993	-0.00894925529354584	0.02442057707041684	0.00000000000000000	0.00000000000000000	0.11396708320941576	0.00000000000000000	-0.03034172896593645	0.08095258838868880
6	1	0.61452469582173685	-0.39015353629575178	4.07515823576218850	0.00000000000000000	0.06195531505997953	0.24968249842519874	23464.65507983803399839	25087.92254720859637018	-0.01627109691243045	-0.39015353629575178	0.00000000000000000	0.00000000000000000	0.06195531505997953	0.00000000000000000	-0.00737960314868857	0.02903010700531006
7	1	0.60410453194903024	-0.39683914077159377	4.07515823576218850	0.00000000000000000	0.00106989179064991	0.24968249842519874	23239.19966931125964038	24548.61223920089469175	-0.02669126078513706	-0.39683914077159377	0.00000000000000000	0.00000000000000000	0.00106989179064991	0.00000000000000000	-0.01703435918717666	0.00729887479460878
8	1	0.64075718024826289	-0.37650992709441400	4.07515823576218850	0.00000000000000000	0.10194477812902378	0.24968249842519874	23955.95613246316497680	25412.41804663276343490	0.00996138751409559	-0.37650992709441400	0.00000000000000000	0.00000000000000000	0.10194477812902378	0.00000000000000000	0.01334213028866849	0.04188150411244607
9	1	0.59339951808604441	-0.44347780846936224	4.07515823576218850	0.00000000000000000	0.04116950929909118	0.24968249842519874	23952.69682458873285213	23825.49682980466968729	-0.03739627464812290	-0.44347780846936224	0.00000000000000000	0.00000000000000000	0.04116950929909118	0.00000000000000000	0.01320606685635362	-0.02260014729337456
10	1	0.61970999618020062	-0.37510773486460047	4.07515823576218850	0.00000000000000000	0.00790193119941198	0.24968249842519874	23785.45126696668376098	24444.28251979020205908	-0.01108579655396669	-0.37510773486460047	0.00000000000000000	0.00000000000000000	0.00790193119941198	0.00000000000000000	0.00619924951811335	0.00303989489043488
1	2	0.79160997725696947	0.27739987274929362	4.07515823576218850	0.00000000000000000	-0.02369699103677224	0.24968249842519874	23806.42683391523678438	24637.15003431578952586	0.16081418452280216	0.27739987274929362	0.00000000000000000	0.00000000000000000	-0.02369699103677224	0.00000000000000000	0.00708072632229673	0.01089901787060477
2	2	0.77333983956868613	0.00210256816960958	4.07515823576218850	0.00000000000000000	0.03284375206358173	0.24968249842519874	23551.74070633364317473	25160.90778549149399623	0.14254404683451882	0.00210256816960958	0.00000000000000000	0.00000000000000000	0.03284375206358173	0.00000000000000000	-0.00367511986661206	0.03193506177241900
3	2	0.75434566778543910	0.37404683327235932	4.07515823576218850	0.00000000000000000	-0.04610909464082777	0.24968249842519874	23586.82112227644029190	23571.65916402426955756	0.12354987505127180	0.37404683327235932	0.00000000000000000	0.00000000000000000	-0.04610909464082777	0.00000000000000000	-0.00218672390974994	-0.03331134239976841
4	2	0.74866028291299902	-0.01138299581539720	4.07515823576218850	0.00000000000000000	-0.02711919048460071	0.24968249842519874	23533.11566011330432957	25142.75760366620670538	0.11786449017883172	-0.01138299581539720	0.00000000000000000	0.00000000000000000	-0.02711919048460071	0.00000000000000000	-0.00446624672263596	0.03121343711654134
5	2	0.79407827952969057	0.11005666924584406	4.07515823576218850	0.00000000000000000	-0.10898004608387880	0.24968249842519874	23600.77701978030745522	24111.63394772641913733	0.16328248679552326	0.11005666924584406	0.00000000000000000	0.00000000000000000	-0.10898004608387880	0.00000000000000000	-0.00159521688416397	-0.01066198947631491
6	2	0.78784174703239962	0.11689261461496550	4.07515823576218850	0.00000000000000000	-0.04412414579850626	0.24968249842519874	23129.39755736905135564	23685.91655877128505381	0.15704595429823232	0.11689261461496550	0.00000000000000000	0.00000000000000000	-0.04412414579850626	0.00000000000000000	-0.02177042297821785	-0.02847581642820174
7	2	0.77729220109261177	-0.06318546537389375	4.07515823576218850	0.00000000000000000	-0.05929985945424976	0.24968249842519874	23839.03136354597154423	24104.59833055398848956	0.14649640835844446	-0.06318546537389375	0.00000000000000000	0.00000000000000000	-0.05929985945424976	0.00000000000000000	0.00844935770726707	-0.01095382551948632
8	2	0.77315148537723311	-0.28072617608246653	4.07515823576218850	0.00000000000000000	-0.09813656791826331	0.24968249842519874	23631.08835705969249830	24851.68676832123674103	0.14235569264306580	-0.28072617608246653	0.00000000000000000	0.00000000000000000	-0.09813656791826331	0.00000000000000000	-0.00031170452661478	0.01956917832651861
9	2	0.82831907751481393	0.35662874037465470	4.07515823576218850	0.00000000000000000	0.04070803003935713	0.24968249842519874	24287.28717538682394661	23255.65598224780842429	0.19752328478064662	0.35662874037465470	0.00000000000000000	0.00000000000000000	0.04070803003935713	0.00000000000000000	0.02707819900236963	-0.04680807941120690
10	2	0.75755191512742337	0.33053390082487810	4.07515823576218850	0.00000000000000000	-0.06486432339448345	0.24968249842519874	23759.63407973214634694	24726.02804259416006971	0.12675612239325607	0.33053390082487810	0.00000000000000000	0.00000000000000000	-0.06486432339448345	0.00000000000000000	0.00511324075048947	0.01450000580459943
1	3	0.57235687033383165	-0.16951516935165437	4.07515823576218850	0.00000000000000000	-0.05643228688688837	0.24968249842519874	23274.33152341862296453	23880.54033974116100580	-0.05843892240033566	-0.16951516935165437	0.00000000000000000	0.00000000000000000	-0.05643228688688837	0.00000000000000000	-0.01552375098834879	-0.02029253435261502
2	3	0.63644279742971577	0.37414489594033462	4.07515823576218850	0.00000000000000000	0.00645716815029519	0.24968249842519874	23582.72275649514631368	24550.79144665759304189	0.00564700469554846	0.37414489594033462	0.00000000000000000	0.00000000000000000	0.00645716815029519	0.00000000000000000	-0.00236049560455953	0.00738764196058384
3	3	0.57870600831238506	-0.00762917019757506	4.07515823576218850	0.00000000000000000	-0.04515675751621566	0.24968249842519874	24087.68233658409371856	23745.76012849630933488	-0.05208978442178225	-0.00762917019757506	0.00000000000000000	0.00000000000000000	-0.04515675751621566	0.00000000000000000	0.01882575053073410	-0.02595245627488829
4	3	0.59180044804852594	-0.10193078957367513	4.07515823576218850	0.00000000000000000	0.00527861063193432	0.24968249842519874	23268.12023218798640301	24285.42690999591650325	-0.03899534468564136	-0.10193078957367513	0.00000000000000000	0.00000000000000000	0.00527861063193432	0.00000000000000000	-0.01579065962909354	-0.00347999510624497
5	3	0.62527015160105304	0.27659848735219067	4.07515823576218850	0.00000000000000000	0.11162067694740779	0.24968249842519874	23411.78285631490143714	25374.39134367824590299	-0.00552564113311427	0.27659848735219067	0.00000000000000000	0.00000000000000000	0.11162067694740779	0.00000000000000000	-0.00963541644303589	0.04038400070487569
6	3	0.57593497269637428	0.15322404194497294	4.07515823576218850	0.00000000000000000	-0.02699896691613247	0.24968249842519874	23465.39581717675901018	24833.04958113032989786	-0.05486082003779302	0.15322404194497294	0.00000000000000000	0.00000000000000000	-0.02699896691613247	0.00000000000000000	-0.00734803542930074	0.01881896047554932
7	3	0.59123021414951782	0.32817399036639500	4.07515823576218850	0.00000000000000000	0.10904828355375308	0.24968249842519874	23759.83232307981961640	24214.42182555770341423	-0.03956557858464949	0.32817399036639500	0.00000000000000000	0.00000000000000000	0.10904828355375308	0.00000000000000000	0.00512158441941857	-0.00640805104949571
8	3	0.61852874893296150	-0.08325270817914338	4.07515823576218850	0.00000000000000000	0.00398394732920196	0.24968249842519874	23544.45765846608264837	24837.41521894024481298	-0.01226704380120580	-0.08325270817914338	0.00000000000000000	0.00000000000000000	0.00398394732920196	0.00000000000000000	-0.00398440376546105	0.01899474452905991
9	3	0.57485572042190680	-0.01455201082311163	4.07515823576218850	0.00000000000000000	-0.01321095577123125	0.24968249842519874	23628.68741929226598586	25343.36384991924205679	-0.05594007231226050	-0.01455201082311163	0.00000000000000000	0.00000000000000000	-0.01321095577123125	0.00000000000000000	-0.00041331050040760	0.03916046478490642
10	3	0.61520319496148401	-0.07198136683435305	4.07515823576218850	0.00000000000000000	0.07150392457501355	0.24968249842519874	23727.64825212785217445	26127.67909787900862284	-0.01559259777268329	-0.07198136683435305	0.00000000000000000	0.00000000000000000	0.07150392457501355	0.00000000000000000	0.00376610817642486	0.06963880431490921
1	4	0.74386100577160097	0.29031681007625132	4.07515823576218850	0.00000000000000000	0.00721524214998814	0.24968249842519874	23356.89314638112045941	24158.08013091985412757	0.11306521303743367	0.29031681007625132	0.00000000000000000	0.00000000000000000	0.00721524214998814	0.00000000000000000	-0.01198270269646784	-0.00873754478405253
2	4	0.77022837791568544	0.30381424625517206	4.07515823576218850	0.00000000000000000	-0.05942011132370145	0.24968249842519874	23018.27245133281394374	24459.00293749863340054	0.13943258518151813	0.30381424625517206	0.00000000000000000	0.00000000000000000	-0.05942011132370145	0.00000000000000000	-0.02658649801762358	0.00364191653439505
3	4	0.75881259079609664	0.14306771527748241	4.07515823576218850	0.00000000000000000	0.05061708267604922	0.24968249842519874	23313.88072857529186876	24489.51598303843275062	0.12801679806192934	0.14306771527748241	0.00000000000000000	0.00000000000000000	0.05061708267604922	0.00000000000000000	-0.01382593032748680	0.00488865699417040
4	4	0.75325153569201941	0.22178498840518251	4.07515823576218850	0.00000000000000000	0.00409952706147554	0.24968249842519874	23808.28678928905355860	25909.54059155426875805	0.12245574295785211	0.22178498840518251	0.00000000000000000	0.00000000000000000	0.00409952706147554	0.00000000000000000	0.00715885155852014	0.06125481357154960
5	4	0.77317200347134096	0.53165540442163017	4.07515823576218850	0.00000000000000000	0.03776460467818397	0.24968249842519874	23584.50088970874276129	24473.08413564893999137	0.14237621073717366	0.53165540442163017	0.00000000000000000	0.00000000000000000	0.03776460467818397	0.00000000000000000	-0.00228509862008686	0.00421745701841125
6	4	0.78621529523765066	0.41094672962157319	4.07515823576218850	0.00000000000000000	0.04808166884647064	0.24968249842519874	23749.59719994250190211	24614.34885077504441142	0.15541950250348335	0.41094672962157319	0.00000000000000000	0.00000000000000000	0.04808166884647064	0.00000000000000000	0.00469071739371785	0.00997310959630404
7	4	0.75201732000397847	0.28399819608901605	4.07515823576218850	0.00000000000000000	-0.00280953390289673	0.24968249842519874	23465.20529739963967586	25331.46899982552713482	0.12122152726981117	0.28399819608901605	0.00000000000000000	0.00000000000000000	-0.00280953390289673	0.00000000000000000	-0.00735615464246209	0.03869100688467242
8	4	0.74827377969789777	0.46445540433521099	4.07515823576218850	0.00000000000000000	-0.03897895093151036	0.24968249842519874	23424.37632443589973263	23721.73502281422770466	0.11747798696373046	0.46445540433521099	0.00000000000000000	0.00000000000000000	-0.03897895093151036	0.00000000000000000	-0.00909764952769621	-0.02696473247176989
9	4	0.76468778068255649	0.12060980105065477	4.07515823576218850	0.00000000000000000	-0.02636662169700018	0.24968249842519874	24232.06417153155780397	25207.96735285798786208	0.13389198794838919	0.12060980105065477	0.00000000000000000	0.00000000000000000	-0.02636662169700018	0.00000000000000000	0.02480186899514969	0.03380365943040609
10	4	0.74686854668098446	0.32066834300601871	4.07515823576218850	0.00000000000000000	-0.11065509528549274	0.24968249842519874	22849.03542073243443156	24023.34789541041391203	0.11607275394681715	0.32066834300601871	0.00000000000000000	0.00000000000000000	-0.11065509528549274	0.00000000000000000	-0.03396595002617708	-0.01433026348142441
1	5	0.66890909642607976	-0.01389563455432067	4.07515823576218850	0.00000000000000000	-0.09406461121329004	0.24968249842519874	23776.71208689054037677	23687.64525683330793981	0.03811330369191246	-0.01389563455432067	0.00000000000000000	0.00000000000000000	-0.09406461121329004	0.00000000000000000	0.00583176496492044	-0.02840283487492457
2	5	0.64072772240380194	-0.15284426006927443	4.07515823576218850	0.00000000000000000	-0.19464389413155350	0.24968249842519874	23306.42198499737060047	23438.69704585720319301	0.00993192966963463	-0.15284426006927443	0.00000000000000000	0.00000000000000000	-0.19464389413155350	0.00000000000000000	-0.01414590867200261	-0.03896807353039300
3	5	0.63511957034611466	-0.08942953749568251	4.07515823576218850	0.00000000000000000	-0.16691243737082778	0.24968249842519874	24011.08390059090379509	23485.45726243866010918	0.00432377761194735	-0.08942953749568251	0.00000000000000000	0.00000000000000000	-0.16691243737082778	0.00000000000000000	0.01564069998826589	-0.03697506021992325
