rhoS_pop	1.00000	nan	nan	-0.00042	0.01360	0.00778	0.02249	-0.02827	-0.00958	-0.00704
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	-0.00042	nan	nan	1.00000	0.00380	-0.00131	-0.03716	-0.00018	-0.01199	0.00188
omega_deltaSC	0.01360	nan	nan	0.00380	1.00000	-0.20800	0.08334	-0.01610	0.06679	-0.49183
omega_rhoC	0.00778	nan	nan	-0.00131	-0.20800	1.00000	-0.28098	-0.04693	-0.05682	0.07918
omega_deltaCB	0.02249	nan	nan	-0.03716	0.08334	-0.28098	1.00000	0.02545	0.02620	-0.10952
b1	-0.02827	nan	nan	-0.00018	-0.01610	-0.04693	0.02545	1.00000	0.01375	0.01229
b2	-0.00958	nan	nan	-0.01199	0.06679	-0.05682	0.02620	0.01375	1.00000	-0.02735
b3	-0.00704	nan	nan	0.00188	-0.49183	0.07918	-0.10952	0.01229	-0.02735	1.00000
