rhoS_pop	0.00216	nan	-0.00012	0.00001	0.00017	-0.00008	0.00010	-0.00003	-0.00001	-0.00003
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00012	nan	0.00413	0.00001	0.00044	-0.00140	0.00200	0.00007	-0.00011	-0.00028
omega_rhoS	0.00001	nan	0.00001	0.00114	-0.00007	-0.00031	0.00037	0.00001	-0.00003	-0.00001
omega_deltaSC	0.00017	nan	0.00044	-0.00007	0.02423	0.00328	-0.00388	-0.00004	0.00029	-0.00315
omega_deltaCB	-0.00008	nan	-0.00140	-0.00031	0.00328	0.01704	-0.02391	-0.00048	0.00087	0.00112
omega_rhoB	0.00010	nan	0.00200	0.00037	-0.00388	-0.02391	0.03747	0.00070	-0.00134	-0.00214
b1	-0.00003	nan	0.00007	0.00001	-0.00004	-0.00048	0.00070	0.00048	-0.00002	-0.00005
b2	-0.00001	nan	-0.00011	-0.00003	0.00029	0.00087	-0.00134	-0.00002	0.00058	0.00007
b3	-0.00003	nan	-0.00028	-0.00001	-0.00315	0.00112	-0.00214	-0.00005	0.00007	0.00263
