rhoS_pop	0.00213	nan	-0.00011	0.00001	0.00008	0.00009	-0.00006	nan	-0.00003	-0.00001	-0.00000
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00011	nan	0.00411	-0.00001	0.00109	-0.00000	0.00005	nan	0.00001	0.00001	-0.00017
omega_rhoS	0.00001	nan	-0.00001	0.00113	-0.00001	-0.00002	-0.00009	nan	0.00000	-0.00001	0.00000
omega_deltaSC	0.00008	nan	0.00109	-0.00001	0.02208	0.00124	-0.00038	nan	0.00006	0.00022	-0.00209
omega_rhoC	0.00009	nan	-0.00000	-0.00002	0.00124	0.01638	-0.00363	nan	0.00005	0.00005	-0.00001
omega_deltaCB	-0.00006	nan	0.00005	-0.00009	-0.00038	-0.00363	0.00375	nan	-0.00000	-0.00004	-0.00025
omega_rhoB	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
b1	-0.00003	nan	0.00001	0.00000	0.00006	0.00005	-0.00000	nan	0.00046	0.00001	-0.00000
b2	-0.00001	nan	0.00001	-0.00001	0.00022	0.00005	-0.00004	nan	0.00001	0.00055	-0.00002
b3	-0.00000	nan	-0.00017	0.00000	-0.00209	-0.00001	-0.00025	nan	-0.00000	-0.00002	0.00207
