rhoS_pop	1.00000	nan	-0.03556	0.00723	0.01147	0.01536	-0.01950	nan	-0.02522	-0.01226	-0.00029
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.03556	nan	1.00000	-0.00405	0.11449	-0.00021	0.01155	nan	0.01016	0.00548	-0.05725
omega_rhoS	0.00723	nan	-0.00405	1.00000	-0.00261	-0.00565	-0.04220	nan	0.00210	-0.01492	0.00213
omega_deltaSC	0.01147	nan	0.11449	-0.00261	1.00000	0.06541	-0.04129	nan	0.01762	0.06343	-0.30977
omega_rhoC	0.01536	nan	-0.00021	-0.00565	0.06541	1.00000	-0.46306	nan	0.01940	0.01675	-0.00144
omega_deltaCB	-0.01950	nan	0.01155	-0.04220	-0.04129	-0.46306	1.00000	nan	-0.00064	-0.02515	-0.08822
omega_rhoB	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
b1	-0.02522	nan	0.01016	0.00210	0.01762	0.01940	-0.00064	nan	1.00000	0.01275	-0.00259
b2	-0.01226	nan	0.00548	-0.01492	0.06343	0.01675	-0.02515	nan	0.01275	1.00000	-0.01889
b3	-0.00029	nan	-0.05725	0.00213	-0.30977	-0.00144	-0.08822	nan	-0.00259	-0.01889	1.00000
