rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	1	0.61638537779234348	0.09292529389648430	3.76666639023290717	-0.03052795710271083	0.06326618708262710	0.29319145812257486	0.00309371349112575	0.09292529389648430	0.00000000000000000	-0.03052795710271083	0.06326618708262710	0.04228335724362919
2	1	0.64006176062507969	-0.10729373431169495	3.76666639023290717	-0.07166199446969240	0.01945698767774048	0.15973264909906512	0.02677009632386196	-0.10729373431169495	0.00000000000000000	-0.07166199446969240	0.01945698767774048	-0.09117545177988054
3	1	0.55819667566171072	-0.01093455637705948	3.76666639023290717	0.03256691498336689	0.09927831432086784	0.20866115426359388	-0.05509498863950701	-0.01093455637705948	0.00000000000000000	0.03256691498336689	0.09927831432086784	-0.04224694661535178
4	1	0.59759791004737306	-0.42955064742091892	3.76666639023290717	0.19893650589039302	0.10596559041684017	0.26082478316604996	-0.01569375425384467	-0.42955064742091892	0.00000000000000000	0.19893650589039302	0.10596559041684017	0.00991668228710429
5	1	0.58845644255050400	-0.22426617118476028	3.76666639023290717	0.18485048478294669	0.07857027582012957	0.24266101082397132	-0.02483522175071373	-0.22426617118476028	0.00000000000000000	0.18485048478294669	0.07857027582012957	-0.00824709005497434
6	1	0.59280780120676635	0.06327967954636571	3.76666639023290717	-0.07160849127980937	0.16320157671742036	0.20039810128672553	-0.02048386309445138	0.06327967954636571	0.00000000000000000	-0.07160849127980937	0.16320157671742036	-0.05050999959222013
7	1	0.58810475821228392	-0.17497415552202511	3.76666639023290717	-0.22839270503907988	-0.01088379451998265	0.15166015573755023	-0.02518690608893381	-0.17497415552202511	0.00000000000000000	-0.22839270503907988	-0.01088379451998265	-0.09924794514139543
8	1	0.60718378431577136	-0.31970359250360025	3.76666639023290717	-0.20951699182450245	0.11629732409164184	0.29609453427806470	-0.00610787998544637	-0.31970359250360025	0.00000000000000000	-0.20951699182450245	0.11629732409164184	0.04518643339911904
9	1	0.59111375675380184	-0.06783577819957176	3.76666639023290717	0.01449558637999009	0.05153938726589563	0.13256295961613446	-0.02217790754741589	-0.06783577819957176	0.00000000000000000	0.01449558637999009	0.05153938726589563	-0.11834514126281120
10	1	0.61378039307363164	-0.30780547265216807	3.76666639023290717	-0.24760263790234732	0.03033108331027206	0.27452649421809044	0.00048872877241390	-0.30780547265216807	0.00000000000000000	-0.24760263790234732	0.03033108331027206	0.02361839333914478
1	2	0.78605116657775764	-0.01330181803816047	3.76666639023290717	0.01134667392954351	-0.07448765659554815	0.26473547522475105	0.17275950227653991	-0.01330181803816047	0.00000000000000000	0.01134667392954351	-0.07448765659554815	0.01382737434580539
2	2	0.77146643132080761	0.09508706851690082	3.76666639023290717	-0.02127468103680757	-0.01138934002907785	0.28354270598611880	0.15817476701958988	0.09508706851690082	0.00000000000000000	-0.02127468103680757	-0.01138934002907785	0.03263460510717314
3	2	0.77959285722301086	-0.23750125948217846	3.76666639023290717	0.03495945382927786	-0.06726922375347730	0.20733962660444222	0.16630119292179313	-0.23750125948217846	0.00000000000000000	0.03495945382927786	-0.06726922375347730	-0.04356847427450344
4	2	0.71741024986497992	0.33188597339925829	3.76666639023290717	0.08336734836282446	-0.03597533766552016	0.25778106208471063	0.10411858556376219	0.33188597339925829	0.00000000000000000	0.08336734836282446	-0.03597533766552016	0.00687296120576497
5	2	0.72259853912370953	0.02631882943549260	3.76666639023290717	0.08635743965328394	-0.04075942637718930	0.29632905293257922	0.10930687482249180	0.02631882943549260	0.00000000000000000	0.08635743965328394	-0.04075942637718930	0.04542095205363356
6	2	0.75686928540013343	-0.01454759756813073	3.76666639023290717	0.14837213015337325	0.01090949366426851	0.34884169143258326	0.14357762109891570	-0.01454759756813073	0.00000000000000000	0.14837213015337325	0.01090949366426851	0.09793359055363760
7	2	0.71158218858543087	-0.24661687634022331	3.76666639023290717	0.42543579399970388	-0.01336361722565904	0.21695348060456901	0.09829052428421314	-0.24661687634022331	0.00000000000000000	0.42543579399970388	-0.01336361722565904	-0.03395462027437665
8	2	0.73568410280392516	-0.03519274858428012	3.76666639023290717	0.13920040366983136	-0.01909021098463255	0.35297500130377446	0.12239243850270742	-0.03519274858428012	0.00000000000000000	0.13920040366983136	-0.01909021098463255	0.10206690042482880
9	2	0.72577718703715755	0.05453983955110084	3.76666639023290717	0.06560109266442402	-0.11201214103630405	0.13963943620644798	0.11248552273593981	0.05453983955110084	0.00000000000000000	0.06560109266442402	-0.11201214103630405	-0.11126866467249769
10	2	0.75633963127547876	0.05797695698669578	3.76666639023290717	0.11171344127586984	-0.03775705471045458	0.27717744738484645	0.14304796697426103	0.05797695698669578	0.00000000000000000	0.11171344127586984	-0.03775705471045458	0.02626934650590079
1	3	0.53814914202492370	0.07961746997934105	3.76666639023290717	-0.07500113539349509	-0.04587598920049433	0.19480849079804080	-0.07514252227629403	0.07961746997934105	0.00000000000000000	-0.07500113539349509	-0.04587598920049433	-0.05609961008090486
2	3	0.62271274168950252	0.17402226769338858	3.76666639023290717	-0.01424331961157904	0.06919321718089477	0.27260903948451831	0.00942107738828479	0.17402226769338858	0.00000000000000000	-0.01424331961157904	0.06919321718089477	0.02170093860557265
3	3	0.60187157225133281	0.05955514265894548	3.76666639023290717	0.00272125512427238	-0.00081138097672147	0.17335589289615938	-0.01142009204988492	0.05955514265894548	0.00000000000000000	0.00272125512427238	-0.00081138097672147	-0.07755220798278628
4	3	0.57172805807101479	0.10320061147716299	3.76666639023290717	-0.21038410685315906	0.00220301082381011	0.27926969251162004	-0.04156360623020294	0.10320061147716299	0.00000000000000000	-0.21038410685315906	0.00220301082381011	0.02836159163267438
5	3	0.56322696317532972	-0.05556823270282558	3.76666639023290717	-0.06778138944630507	-0.02994722058704193	0.15931889383301556	-0.05006470112588801	-0.05556823270282558	0.00000000000000000	-0.06778138944630507	-0.02994722058704193	-0.09158920704593010
