rhoS_pop	1.00000	nan	-0.03947	-0.00350	0.01044	-0.00985	nan	-0.02372	-0.01095	-0.00276
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.03947	nan	1.00000	0.00464	0.09554	-0.20098	nan	-0.00079	-0.00199	-0.03035
omega_rhoS	-0.00350	nan	0.00464	1.00000	-0.00350	-0.04526	nan	-0.00303	-0.01484	0.00522
omega_deltaSC	0.01044	nan	0.09554	-0.00350	1.00000	-0.03176	nan	-0.00830	0.06036	-0.30298
omega_deltaCB	-0.00985	nan	-0.20098	-0.04526	-0.03176	1.00000	nan	0.05543	-0.05888	-0.10981
omega_rhoB	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
b1	-0.02372	nan	-0.00079	-0.00303	-0.00830	0.05543	nan	1.00000	0.00500	-0.00273
b2	-0.01095	nan	-0.00199	-0.01484	0.06036	-0.05888	nan	0.00500	1.00000	0.00012
b3	-0.00276	nan	-0.03035	0.00522	-0.30298	-0.10981	nan	-0.00273	0.00012	1.00000
