rhoS_pop	1.00000	nan	nan	-0.00257	0.00756	-0.00115	0.00145	-0.01989	-0.00095	0.00174
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	-0.00257	nan	nan	1.00000	0.01426	0.01047	0.00678	-0.02503	-0.00768	-0.00510
omega_deltaSC	0.00756	nan	nan	0.01426	1.00000	0.42855	0.30236	-0.02256	-0.13615	-0.25461
omega_rhoC	-0.00115	nan	nan	0.01047	0.42855	1.00000	0.29294	-0.01579	-0.08038	-0.35400
omega_deltaCB	0.00145	nan	nan	0.00678	0.30236	0.29294	1.00000	-0.01255	-0.06366	-0.26272
b1	-0.01989	nan	nan	-0.02503	-0.02256	-0.01579	-0.01255	1.00000	0.00896	0.00603
b2	-0.00095	nan	nan	-0.00768	-0.13615	-0.08038	-0.06366	0.00896	1.00000	0.01246
b3	0.00174	nan	nan	-0.00510	-0.25461	-0.35400	-0.26272	0.00603	0.01246	1.00000
