rhoS_pop	0.00220	nan	nan	-0.00000	0.00013	-0.00003	-0.00002	-0.00004
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	-0.00000	nan	nan	0.00117	-0.00023	0.00002	-0.00003	0.00001
omega_deltaSC	0.00013	nan	nan	-0.00023	0.01750	-0.00014	0.00026	-0.00210
b1	-0.00003	nan	nan	0.00002	-0.00014	0.00054	-0.00003	-0.00001
b2	-0.00002	nan	nan	-0.00003	0.00026	-0.00003	0.00059	-0.00002
b3	-0.00004	nan	nan	0.00001	-0.00210	-0.00001	-0.00002	0.00306
