rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165515	0.232604
2	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.270393	0.359975
3	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.251039	0.170857
4	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.384367	0.160405
5	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.170457	0.110399
6	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.260189	0.170571
7	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.065357	0.167926
8	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009400	0.317697
9	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.212516	0.074109
10	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.275611	0.173949
1	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.082663	0.260193
2	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.112235	0.126705
3	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003938	0.164791
4	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.088001	0.219990
5	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.124223	0.344820
6	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.149403	0.236529
7	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.120717	0.078330
8	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.053042	0.114993
9	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.140660	0.176611
10	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.045698	0.065696
1	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.058359	-0.148502
2	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003603	-0.096540
3	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.009687	-0.133725
4	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.026444	-0.171452
5	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.097999	-0.094247
6	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.001284	-0.159404
7	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.120612	-0.093029
8	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012035	-0.088278
9	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.069325	-0.193123
10	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.184404	-0.164347
1	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.263231	-0.209810
2	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.175783	-0.180005
3	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.036319	-0.344783
4	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.140360	-0.299110
5	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.332587	-0.276507
6	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.390235	-0.390381
7	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.358697	-0.225125
8	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.011689	-0.260998
9	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.181341	-0.283976
10	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.107573	-0.255790
