rhoS_pop	0.00215	nan	-0.00010	0.00000	0.00014	-0.00008	0.00009	-0.00002	-0.00001	-0.00002
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00010	nan	0.00441	-0.00001	0.00115	-0.00031	0.00026	0.00002	-0.00005	-0.00021
omega_rhoS	0.00000	nan	-0.00001	0.00112	-0.00003	-0.00002	-0.00004	0.00001	-0.00001	0.00001
omega_deltaSC	0.00014	nan	0.00115	-0.00003	0.02117	-0.00245	0.00285	-0.00002	0.00019	-0.00259
omega_deltaCB	-0.00008	nan	-0.00031	-0.00002	-0.00245	0.00366	-0.00332	0.00002	0.00003	0.00051
omega_rhoB	0.00009	nan	0.00026	-0.00004	0.00285	-0.00332	0.00665	-0.00004	-0.00009	-0.00084
b1	-0.00002	nan	0.00002	0.00001	-0.00002	0.00002	-0.00004	0.00046	0.00001	0.00001
b2	-0.00001	nan	-0.00005	-0.00001	0.00019	0.00003	-0.00009	0.00001	0.00055	-0.00002
b3	-0.00002	nan	-0.00021	0.00001	-0.00259	0.00051	-0.00084	0.00001	-0.00002	0.00225
