rhoS_pop	1.00000	nan	-0.03389	0.00386	0.00603	0.00038	-0.00273	-0.02425	-0.01119	-0.00293
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.03389	nan	1.00000	0.00145	0.17304	-0.23822	0.40336	0.03537	0.03527	-0.07695
omega_rhoS	0.00386	nan	0.00145	1.00000	-0.01681	-0.02500	-0.01419	-0.00460	-0.01464	0.01082
omega_deltaSC	0.00603	nan	0.17304	-0.01681	1.00000	-0.00118	0.06278	0.02313	0.05102	-0.34616
omega_deltaCB	0.00038	nan	-0.23822	-0.02500	-0.00118	1.00000	-0.60049	-0.02005	-0.04034	-0.07634
omega_rhoB	-0.00273	nan	0.40336	-0.01419	0.06278	-0.60049	1.00000	0.04208	0.03509	-0.01738
b1	-0.02425	nan	0.03537	-0.00460	0.02313	-0.02005	0.04208	1.00000	0.01448	-0.00899
b2	-0.01119	nan	0.03527	-0.01464	0.05102	-0.04034	0.03509	0.01448	1.00000	-0.01091
b3	-0.00293	nan	-0.07695	0.01082	-0.34616	-0.07634	-0.01738	-0.00899	-0.01091	1.00000
