parameter	value	se_sa	rse_sa
rhoS_pop	0.61234236611621506	0.04674359129178057	7.63357132844687225
deltaSC_pop	0.24187486101706354	0.04106522685804677	16.97788132481851520
rhoC_pop	7.32580470896743297	nan	nan
deltaCB_pop	9.22508694995602063	1.05404217454168037	11.42582373759312375
rhoB_pop	0.30149095715171442	0.20851933748144966	69.16271700199612837
omega_rhoS	0.11737880492338210	0.03328742903799145	28.35897763631134438
omega_deltaSC	0.17705761103193043	0.28436741130853310	160.60727898178322448
omega_rhoC	0.13048965437546650	1.05245883187691303	806.54580389078489588
omega_deltaCB	0.02397821975617048	0.03805006494929762	158.68594639727552931
omega_rhoB	0.12767733482954402	0.06421741855079088	50.29664711949425282
b1	0.16391618936407312	0.02188680085673440	13.35243391250499378
b2	0.17796505037566940	0.02383142147584722	13.39106831680775578
b3	0.29638920868012691	0.05739343413167845	19.36421180354759741
