rhoS_pop	0.00212	nan	nan	0.00001	0.00016	0.00001	-0.00003	-0.00001	-0.00002
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00001	nan	nan	0.00111	-0.00004	-0.00005	-0.00000	-0.00001	0.00002
omega_deltaSC	0.00016	nan	nan	-0.00004	0.02449	0.00020	-0.00005	0.00019	-0.00339
omega_deltaCB	0.00001	nan	nan	-0.00005	0.00020	0.00100	0.00001	0.00000	-0.00018
b1	-0.00003	nan	nan	-0.00000	-0.00005	0.00001	0.00047	0.00001	0.00001
b2	-0.00001	nan	nan	-0.00001	0.00019	0.00000	0.00001	0.00053	-0.00002
b3	-0.00002	nan	nan	0.00002	-0.00339	-0.00018	0.00001	-0.00002	0.00256
