rep	id	rhoS	deltaSC	rhoC	deltaCB	rhoB	eta_rhoS	eta_deltaSC	eta_rhoC	eta_deltaCB	eta_rhoB
1	1	0.58320387444697441	0.22343266722531419	6.38154785438165284	8.07164473798287396	0.08662359641826536	-0.02893123520201846	-0.14443618597282915	-0.09343047606267785	0.01406782842892840	-0.17663363228742959
2	1	0.63165149097030249	0.18362856133026612	6.29888450718637838	7.86688135363866703	0.14965601437087131	0.01951638132130962	-0.34063126053708426	-0.17609382325795231	-0.01162772829867409	-0.11360121433482365
3	1	0.56293223795856095	0.16669004965657364	6.55434945707816574	7.88738772786529729	0.12249191158755375	-0.04920287169043192	-0.43741019157316186	0.07937112663383505	-0.00902444842556438	-0.14076531711814122
4	1	0.59448786494824946	0.20761764613884728	6.36785650008424842	7.92164860522930958	0.11065999091313986	-0.01764724470074341	-0.21784814107764761	-0.10712183036008227	-0.00469010061597563	-0.15259723779255510
5	1	0.60740281073279923	0.27287923163282457	6.67902267040443931	8.22972064700781836	0.05913412847167387	-0.00473229891619364	0.05548303291109669	0.20404433996010862	0.03346262885094031	-0.20412310023402108
6	1	0.55791536652493179	0.27345445878485136	6.26817577802628190	7.77963658327625485	0.26819131290859782	-0.05421974312406108	0.05758880590176418	-0.20680255241804879	-0.02277981656839678	0.00493408420290287
7	1	0.57029597867212500	0.24674182953584586	6.38920230281785262	7.88629760679320491	0.10063066526849630	-0.04183913097686787	-0.04520372397721828	-0.08577602762647807	-0.00916266863862170	-0.16262656343719867
8	1	0.56781803637118078	0.23101342174683021	6.36229398774766697	8.04515987195640392	0.23655484144945188	-0.04431707327781209	-0.11107047779182833	-0.11268434269666372	0.01078121045372349	-0.02670238725624308
9	1	0.60045498467322900	0.22071194619763107	6.53953995713492908	8.11899322485261266	0.15996338600098137	-0.01168012497576387	-0.15668784895732890	0.06456162669059839	0.01991671739291201	-0.10329384270471359
10	1	0.62840028634516332	0.26661344884213972	6.51933512905265644	7.86331483333708370	0.03089198766911344	0.01626517669617045	0.03225356281587932	0.04435679860832575	-0.01208118994915885	-0.23236524103658152
1	2	0.75902112072474015	0.27825002364888851	6.51052233658406188	7.94538316495243713	0.27834146769293844	0.14688601107574728	0.07497378572131330	0.03554400613973119	-0.00169841599981391	0.01508423898724348
2	2	0.73778568383674947	0.29730199065640761	6.45597548832132873	8.11840338571163578	0.33497055801669706	0.12565057418775660	0.14120213633919443	-0.01900284212300196	0.01984406545795192	0.07171332931100211
3	2	0.75544735127940588	0.26662908050635592	6.35745513454381062	7.61717706305459874	0.34005524775727408	0.14331224163041301	0.03231219153868503	-0.11752319590052007	-0.04388360511283373	0.07679801905157913
4	2	0.72873387474379492	0.24859734600388922	6.49605780231033236	7.95576649760748644	0.58796724642786247	0.11659876509480205	-0.03771178617497406	0.02107947186600168	-0.00039243066526762	0.32471001772216751
5	2	0.77504942605937688	0.27780695067632821	6.53933843524034941	7.92873114439391191	0.26934936453317537	0.16291431641038401	0.07338016101453415	0.06436010479601872	-0.00379642617437170	0.00609213582748042
6	2	0.74872790400397138	0.25042658401342222	6.38903708019710859	7.83872003580363330	0.49515316584568769	0.13659279435497851	-0.03038048964734918	-0.08594125024722210	-0.01521388171202487	0.23189593713999274
7	2	0.77296181204918535	0.30554192535578112	6.55509261291952594	7.89013059137105621	0.25497700804198664	0.16082670240019248	0.16854071497704970	0.08011428247519525	-0.00867675578114557	-0.00828022066370832
8	2	0.72158972132186117	0.23365345286043981	6.35117380613597948	7.75692386925408073	0.34505732938515077	0.10945461167286830	-0.09970724247103924	-0.12380452430835120	-0.02570359500333419	0.08180010067945581
9	2	0.80848359337068021	0.31783202069769168	6.35375790469244794	7.95557043753932724	0.15273804119037449	0.19634848372168734	0.20797671698840503	-0.12122042575188274	-0.00041707473747454	-0.11051918751532047
10	2	0.73908495704094990	0.23337798810578791	6.52870818698701960	8.05948340104777294	0.45215610242865800	0.12694984739195703	-0.10088688376467747	0.05372985654268891	0.01256001829508735	0.18889887372296305
1	3	0.53267052605154119	0.25213938515439077	6.53934290322306389	7.66417221147173056	0.24418722431059192	-0.07946458359745168	-0.02356423913450167	0.06436457277873320	-0.03773293140882172	-0.01907000439510304
2	3	0.56710456155452960	0.22657619638220938	6.55844281267849549	7.82886392504513484	0.26060827136475095	-0.04503054809446327	-0.13046499320672722	0.08346448223416481	-0.01647203511758777	-0.00264895734094400
3	3	0.59676614860172661	0.23706712014124703	6.61537135436944190	8.09834080621686603	0.22493508254820696	-0.01536896104726626	-0.08520298103931578	0.14039302392511122	0.01736975995089107	-0.03832214615748800
4	3	0.58029531476819796	0.23298535069118809	6.57968119963247133	8.19996506754522159	0.32345155139365223	-0.03183979488079491	-0.10257071040672083	0.10470286918814065	0.02984045219914888	0.06019432268795727
5	3	0.57349803334844662	0.18695849036460818	6.65395930943126324	7.95535671893784624	0.35831995098551944	-0.03863707630054625	-0.32265967387157812	0.17898097898693255	-0.00044393911808438	0.09506272227982449
6	3	0.58337515031543996	0.21757688622475996	6.65145458284424862	7.90373797750804208	0.19854428941713864	-0.02875995933355291	-0.17099400147952082	0.17647625239991793	-0.00695363272937266	-0.06471293928855631
7	3	0.56917933609378668	0.20027032553046992	6.62287343176612531	7.85023038179925337	0.14184168383125573	-0.04295577355520619	-0.25387820785185777	0.14789510132179462	-0.01374656264294583	-0.12141554487443923
8	3	0.63319556562600798	0.25734147026221321	6.31867468054970249	7.99085648928717429	0.37792678276104708	0.02106045597701511	-0.00314240837914381	-0.15630364989462819	0.00400850718150991	0.11466955405535212
9	3	0.57422153106762386	0.32352234906126798	6.46817828488488722	7.79524974264656123	0.20359900154759691	-0.03791357858136901	0.22572190732595154	-0.00680004555944347	-0.02077490118428660	-0.05965822715809804
10	3	0.55011397810267249	0.29715065350182607	6.62982690369955296	8.22616158426924926	0.23320243859836798	-0.06202113154632038	0.14069297161652639	0.15484857325522228	0.03303007072442465	-0.03005479010732698
1	4	0.72680883341161906	0.24636957284965749	6.38713485173162709	7.93922630107378779	0.27302865076297667	0.11467372376262619	-0.04671355220306461	-0.08784347871270359	-0.00247361468507457	0.00977142205728171
2	4	0.72828129437823796	0.33188521660385739	6.32346259645933806	8.03243709126369687	0.39164182860560587	0.11614618472924509	0.25124288659025251	-0.15151573398499263	0.00919853819523420	0.12838459989991091
