rhoS_pop	1.00000	nan	nan	-0.55294	-0.11064	-0.06964	-0.26567	-0.16041	-0.49109	0.15676	0.26625	-0.05228	0.11219
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	-0.55294	nan	nan	1.00000	0.17662	0.13968	0.48075	0.26743	0.88875	-0.28465	-0.51982	0.09635	-0.20591
T0_pop	-0.11064	nan	nan	0.17662	1.00000	0.02487	-0.19731	-0.18853	0.24748	-0.21739	-0.05933	-0.04655	0.06075
omega_rhoS	-0.06964	nan	nan	0.13968	0.02487	1.00000	0.06002	0.02913	0.12782	-0.06070	-0.08023	0.00193	-0.01952
omega_deltaSC	-0.26567	nan	nan	0.48075	-0.19731	0.06002	1.00000	0.21253	0.42773	-0.09339	-0.25845	0.10148	-0.39669
omega_deltaCB	-0.16041	nan	nan	0.26743	-0.18853	0.02913	0.21253	1.00000	0.22248	-0.04063	-0.13680	0.05926	-0.12551
omega_S0	-0.49109	nan	nan	0.88875	0.24748	0.12782	0.42773	0.22248	1.00000	-0.38967	-0.45337	0.09803	-0.20271
omega_T0	0.15676	nan	nan	-0.28465	-0.21739	-0.06070	-0.09339	-0.04063	-0.38967	1.00000	0.14484	-0.05110	0.01089
b1	0.26625	nan	nan	-0.51982	-0.05933	-0.08023	-0.25845	-0.13680	-0.45337	0.14484	1.00000	-0.04330	0.10813
b2	-0.05228	nan	nan	0.09635	-0.04655	0.00193	0.10148	0.05926	0.09803	-0.05110	-0.04330	1.00000	-0.07404
b3	0.11219	nan	nan	-0.20591	0.06075	-0.01952	-0.39669	-0.12551	-0.20271	0.01089	0.10813	-0.07404	1.00000
