rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	1	0.53987761834499359	-0.20974089211546187	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	-0.07247158309263657	-0.20974089211546187	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
2	1	0.64178581047164884	-0.39628672582828112	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	0.02943660903401868	-0.39628672582828112	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
3	1	0.58916709087184282	-0.69038281591180284	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	-0.02318211056578734	-0.69038281591180284	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
4	1	0.63230114454979469	-0.47752072891896885	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	0.01995194311216453	-0.47752072891896885	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
5	1	0.60711470354795782	-0.32715478845349977	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	-0.00523449788967234	-0.32715478845349977	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
6	1	0.56899162721205954	-0.51581203782344254	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	-0.04335757422557063	-0.51581203782344254	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
7	1	0.60702213794909277	-0.61006763222360838	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	-0.00532706348853740	-0.61006763222360838	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
8	1	0.58745104975369233	-0.43182436094118409	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	-0.02489815168393783	-0.43182436094118409	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
9	1	0.61014230313735929	-0.46215601570660197	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	-0.00220689830027088	-0.46215601570660197	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
10	1	0.57475629641318471	-0.62114102197279997	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	-0.03759290502444546	-0.62114102197279997	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
1	2	0.71400931534069967	0.52424202163198874	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	0.10166011390306950	0.52424202163198874	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
2	2	0.75833317332189210	0.37949162269390635	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	0.14598397188426193	0.37949162269390635	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
3	2	0.75733822574491694	0.02805836343130297	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	0.14498902430728677	0.02805836343130297	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
4	2	0.75167016902379435	0.06399897453599390	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	0.13932096758616419	0.06399897453599390	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
5	2	0.84623252468368437	0.12970989635155400	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	0.23388332324605421	0.12970989635155400	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
6	2	0.71865108127427801	0.01571144225782684	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	0.10630187983664785	0.01571144225782684	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
7	2	0.76269553433243953	0.15251568997493348	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	0.15034633289480936	0.15251568997493348	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
8	2	0.75098686504531098	0.51667558218106935	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	0.13863766360768082	0.51667558218106935	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
9	2	0.75058244734387414	0.00847357750691108	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	0.13823324590624397	0.00847357750691108	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
10	2	0.72217066830096277	0.25770745117304861	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	0.10982146686333261	0.25770745117304861	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
1	3	0.59356769780327201	-0.13453095223359413	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	-0.01878150363435815	-0.13453095223359413	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
2	3	0.51481879521308460	0.16292478850193395	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	-0.09753040622454556	0.16292478850193395	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
3	3	0.54577091523055654	0.14423060379039565	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	-0.06657828620707362	0.14423060379039565	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
4	3	0.54846623652779292	0.07884506641948905	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	-0.06388296490983725	0.07884506641948905	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
5	3	0.59297001425707629	0.16234884056003135	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	-0.01937918718055387	0.16234884056003135	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
6	3	0.61610870113381355	-0.18541379935779131	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	0.00375949969618339	-0.18541379935779131	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
7	3	0.59803110957108851	0.05840016066031441	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	-0.01431809186654165	0.05840016066031441	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
8	3	0.51409327788433379	0.08473027015204987	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	-0.09825592355329638	0.08473027015204987	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
9	3	0.56322425166178069	0.08035891233830367	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	-0.04912494977584947	0.08035891233830367	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
10	3	0.60783068312668365	-0.30974098337490019	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	-0.00451851831094652	-0.30974098337490019	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
1	4	0.73404192890204856	0.21553137534224351	5.91889400469503890	0.00000000000000000	0.00000000000000000	0.29231037177638053	0.12169272746441839	0.21553137534224351	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
