parameter	value	se_sa	rse_sa
rhoS_pop	0.61061259747187979	0.04562811173666872	7.47251398441218839
deltaSC_pop	0.22036190251447357	0.03699236969319687	16.78709852796228219
rhoC_pop	7.85470780148496939	0.24582147024564283	3.12960680980607719
deltaCB_pop	9.50292624944745512	0.88889971480442409	9.35395783857744867
rhoB_pop	0.24463760661536874	0.22386402247525447	91.50842569647294056
omega_rhoS	0.11701908397043978	0.03318441570953071	28.35812295190537213
omega_deltaSC	0.17553730949225688	0.28328799302892943	161.38335140736879225
omega_rhoC	0.09030396181111378	0.15495884624260761	171.59695226520693723
omega_deltaCB	0.02043405985361876	0.05120377947785643	250.58054955627690674
omega_rhoB	0.13003237700502929	0.08188676478360073	62.97413511131429686
b1	0.16447057441909074	0.02191355003640289	13.32369034023347076
b2	0.17650767331811409	0.02428478068220059	13.75848439089268993
b3	0.29923736500494280	0.06438145072123645	21.51517766511979346
