rhoS_pop	1.00000	nan	nan	-0.32241	-0.18550	0.01024	0.12076	-0.00509	-0.08768	0.03801	0.02620	0.02437	-0.04223
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	-0.32241	nan	nan	1.00000	0.50723	-0.03907	-0.31091	0.06380	0.18151	-0.05018	-0.17089	-0.08911	0.10557
T0_pop	-0.18550	nan	nan	0.50723	1.00000	-0.02201	-0.22174	0.09943	0.01736	-0.18478	-0.08840	-0.20714	0.05625
omega_rhoS	0.01024	nan	nan	-0.03907	-0.02201	1.00000	0.00240	-0.03709	-0.05769	-0.01988	0.00398	-0.01090	0.00321
omega_deltaSC	0.12076	nan	nan	-0.31091	-0.22174	0.00240	1.00000	0.02101	-0.04734	0.06039	0.06474	0.10335	-0.36498
omega_deltaCB	-0.00509	nan	nan	0.06380	0.09943	-0.03709	0.02101	1.00000	-0.02277	0.07565	-0.01266	-0.02328	-0.11706
omega_S0	-0.08768	nan	nan	0.18151	0.01736	-0.05769	-0.04734	-0.02277	1.00000	-0.02073	0.04432	0.03607	-0.00247
omega_T0	0.03801	nan	nan	-0.05018	-0.18478	-0.01988	0.06039	0.07565	-0.02073	1.00000	-0.02492	-0.00482	-0.01263
b1	0.02620	nan	nan	-0.17089	-0.08840	0.00398	0.06474	-0.01266	0.04432	-0.02492	1.00000	0.03106	-0.02587
b2	0.02437	nan	nan	-0.08911	-0.20714	-0.01090	0.10335	-0.02328	0.03607	-0.00482	0.03106	1.00000	-0.02851
b3	-0.04223	nan	nan	0.10557	0.05625	0.00321	-0.36498	-0.11706	-0.00247	-0.01263	-0.02587	-0.02851	1.00000
