rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	1	0.63586549488302369	-0.63434189852777734	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	0.02190195004700679	-0.63434189852777734	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
2	1	0.49984290842253132	-0.38028606028944489	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	-0.11412063641348558	-0.38028606028944489	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
3	1	0.56721272263016154	-0.35497163326996739	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	-0.04675082220585536	-0.35497163326996739	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
4	1	0.63532900774555501	-0.64790312244713955	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	0.02136546290953811	-0.64790312244713955	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
5	1	0.60691274985004584	-0.63472399122545275	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	-0.00705079498597105	-0.63472399122545275	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
6	1	0.55369706406670183	-0.27293229285820714	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	-0.06026648076931507	-0.27293229285820714	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
7	1	0.60454977330503823	-0.29984012826132156	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	-0.00941377153097867	-0.29984012826132156	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
8	1	0.59346098189989116	-0.58232269962337191	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	-0.02050256293612573	-0.58232269962337191	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
9	1	0.60013455821507011	-0.03882019581237373	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	-0.01382898662094678	-0.03882019581237373	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
10	1	0.57701702726591686	-0.34882296062448892	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	-0.03694651757010003	-0.34882296062448892	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
1	2	0.75710786229195637	0.22736634469768865	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	0.14314431745593947	0.22736634469768865	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
2	2	0.72489960338839099	0.04675821549001146	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	0.11093605855237409	0.04675821549001146	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
3	2	0.77710780539485635	0.03321918202811421	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	0.16314426055883946	0.03321918202811421	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
4	2	0.75480606899859148	0.34670486655250016	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	0.14084252416257459	0.34670486655250016	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
5	2	0.78835470318169776	0.25954834095120122	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	0.17439115834568086	0.25954834095120122	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
6	2	0.75124598901530870	0.29514559135014179	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	0.13728244417929181	0.29514559135014179	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
7	2	0.75708971304082096	0.24151952046354438	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	0.14312616820480406	0.24151952046354438	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
8	2	0.78127473943798253	0.25984225757869500	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	0.16731119460196564	0.25984225757869500	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
9	2	0.78249594246892173	0.31826005133003976	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	0.16853239763290484	0.31826005133003976	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
10	2	0.74924192248411714	0.21069338352018602	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	0.13527837764810025	0.21069338352018602	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
1	3	0.62145765109684792	-0.02722768871592183	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	0.00749410626083102	-0.02722768871592183	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
2	3	0.57819031457947934	-0.01924488096567117	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	-0.03577323025653756	-0.01924488096567117	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
3	3	0.61404463682373900	-0.30795662323626849	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	0.00008109198772210	-0.30795662323626849	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
4	3	0.62096405804961874	0.04998324496816804	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	0.00700051321360184	0.04998324496816804	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
5	3	0.56974339336167212	0.06422239737515836	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	-0.04422015147434477	0.06422239737515836	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
6	3	0.61915182984353323	-0.01770951504836610	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	0.00518828500751634	-0.01770951504836610	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
7	3	0.55773664993587635	0.10445194470573865	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	-0.05622689490014054	0.10445194470573865	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
8	3	0.56517360258691618	-0.04949134682543559	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	-0.04878994224910072	-0.04949134682543559	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
9	3	0.59816978447810432	0.02891692851834462	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	-0.01579376035791258	0.02891692851834462	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
10	3	0.57551673666829506	0.10809170166662972	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	-0.03844680816772184	0.10809170166662972	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
1	4	0.74988713705653021	0.00564149748723308	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	0.13592359222051331	0.00564149748723308	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
2	4	0.74480890519580267	0.20650902629922946	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	0.13084536035978578	0.20650902629922946	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
3	4	0.72844665981495693	0.12591523645187941	5.42212417447083261	0.00000000000000000	0.00000000000000000	0.27343958235719740	0.11448311497894004	0.12591523645187941	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
